day_of_week,month,hour,building,room,reserved,building_code,room_code
4,11,20,Bush Science Center,Room 210,0,100,210
4,11,21,Bush Science Center,Room 210,0,100,210
4,11,22,Bush Science Center,Room 210,0,100,210
4,11,17,Bush Science Center,Bush Lawn (Southside of building),0,100,3
4,11,18,Bush Science Center,Bush Lawn (Southside of building),0,100,3
4,11,19,Bush Science Center,Bush Lawn (Southside of building),0,100,3
4,11,20,Bush Science Center,Bush Lawn (Southside of building),0,100,3
4,11,21,Bush Science Center,Bush Lawn (Southside of building),0,100,3
4,11,22,Bush Science Center,Bush Lawn (Southside of building),0,100,3
4,11,7,Kathleen W Rollins Hall,Mills Lawn,0,200,5
4,11,8,Kathleen W Rollins Hall,Mills Lawn,0,200,5
4,11,9,Kathleen W Rollins Hall,Mills Lawn,0,200,5
4,11,10,Kathleen W Rollins Hall,Mills Lawn,0,200,5
4,11,22,Kathleen W Rollins Hall,Mills Lawn,0,200,5
4,11,7,Kathleen W Rollins Hall,Room 330 - Teaching Seminar Room,0,200,330
4,11,8,Kathleen W Rollins Hall,Room 330 - Teaching Seminar Room,0,200,330
4,11,9,Kathleen W Rollins Hall,Room 330 - Teaching Seminar Room,0,200,330
4,11,11,Kathleen W Rollins Hall,Room 330 - Teaching Seminar Room,0,200,330
4,11,16,Kathleen W Rollins Hall,Room 330 - Teaching Seminar Room,0,200,330
4,11,17,Kathleen W Rollins Hall,Room 330 - Teaching Seminar Room,0,200,330
4,11,18,Kathleen W Rollins Hall,Room 330 - Teaching Seminar Room,0,200,330
4,11,20,Kathleen W Rollins Hall,Room 330 - Teaching Seminar Room,0,200,330
4,11,21,Kathleen W Rollins Hall,Room 330 - Teaching Seminar Room,0,200,330
4,11,22,Kathleen W Rollins Hall,Room 330 - Teaching Seminar Room,0,200,330
4,11,7,Olin Library,Van Houten Conference Room,0,300,2
4,11,8,Olin Library,Van Houten Conference Room,0,300,2
4,11,9,Olin Library,Van Houten Conference Room,0,300,2
4,11,10,Olin Library,Van Houten Conference Room,0,300,2
4,11,11,Olin Library,Van Houten Conference Room,0,300,2
4,11,12,Olin Library,Van Houten Conference Room,0,300,2
4,11,13,Olin Library,Van Houten Conference Room,0,300,2
4,11,14,Olin Library,Van Houten Conference Room,0,300,2
4,11,15,Olin Library,Van Houten Conference Room,0,300,2
4,11,16,Olin Library,Van Houten Conference Room,0,300,2
4,11,17,Olin Library,Van Houten Conference Room,0,300,2
4,11,18,Olin Library,Van Houten Conference Room,0,300,2
4,11,19,Olin Library,Van Houten Conference Room,0,300,2
4,11,20,Olin Library,Van Houten Conference Room,0,300,2
4,11,21,Olin Library,Van Houten Conference Room,0,300,2
4,11,22,Olin Library,Van Houten Conference Room,0,300,2
4,11,7,Bush Science Center,Room 201,0,100,201
4,11,8,Bush Science Center,Room 201,0,100,201
4,11,9,Bush Science Center,Room 201,0,100,201
4,11,10,Bush Science Center,Room 201,0,100,201
4,11,11,Bush Science Center,Room 201,0,100,201
4,11,12,Bush Science Center,Room 201,0,100,201
4,11,14,Bush Science Center,Room 201,0,100,201
4,11,15,Bush Science Center,Room 201,0,100,201
4,11,16,Bush Science Center,Room 201,0,100,201
4,11,17,Bush Science Center,Room 201,0,100,201
4,11,18,Bush Science Center,Room 201,0,100,201
4,11,19,Bush Science Center,Room 201,0,100,201
4,11,20,Bush Science Center,Room 201,0,100,201
4,11,21,Bush Science Center,Room 201,0,100,201
4,11,22,Bush Science Center,Room 201,0,100,201
4,11,7,Olin Library,Room 220 - Center for Creativity (Mac),0,300,220
4,11,8,Olin Library,Room 220 - Center for Creativity (Mac),0,300,220
4,11,9,Olin Library,Room 220 - Center for Creativity (Mac),0,300,220
4,11,10,Olin Library,Room 220 - Center for Creativity (Mac),0,300,220
4,11,11,Olin Library,Room 220 - Center for Creativity (Mac),0,300,220
4,11,12,Olin Library,Room 220 - Center for Creativity (Mac),0,300,220
4,11,13,Olin Library,Room 220 - Center for Creativity (Mac),0,300,220
4,11,14,Olin Library,Room 220 - Center for Creativity (Mac),0,300,220
4,11,15,Olin Library,Room 220 - Center for Creativity (Mac),0,300,220
4,11,16,Olin Library,Room 220 - Center for Creativity (Mac),0,300,220
4,11,17,Olin Library,Room 220 - Center for Creativity (Mac),0,300,220
4,11,18,Olin Library,Room 220 - Center for Creativity (Mac),0,300,220
4,11,19,Olin Library,Room 220 - Center for Creativity (Mac),0,300,220
4,11,20,Olin Library,Room 220 - Center for Creativity (Mac),0,300,220
4,11,21,Olin Library,Room 220 - Center for Creativity (Mac),0,300,220
4,11,22,Olin Library,Room 220 - Center for Creativity (Mac),0,300,220
4,11,7,Kathleen W Rollins Hall,Room 110 - Conference Room - Campus Media Area,0,200,110
4,11,8,Kathleen W Rollins Hall,Room 110 - Conference Room - Campus Media Area,0,200,110
4,11,9,Kathleen W Rollins Hall,Room 110 - Conference Room - Campus Media Area,0,200,110
4,11,10,Kathleen W Rollins Hall,Room 110 - Conference Room - Campus Media Area,0,200,110
4,11,11,Kathleen W Rollins Hall,Room 110 - Conference Room - Campus Media Area,0,200,110
4,11,12,Kathleen W Rollins Hall,Room 110 - Conference Room - Campus Media Area,0,200,110
4,11,14,Kathleen W Rollins Hall,Room 110 - Conference Room - Campus Media Area,0,200,110
4,11,15,Kathleen W Rollins Hall,Room 110 - Conference Room - Campus Media Area,0,200,110
4,11,16,Kathleen W Rollins Hall,Room 110 - Conference Room - Campus Media Area,0,200,110
4,11,17,Kathleen W Rollins Hall,Room 110 - Conference Room - Campus Media Area,0,200,110
4,11,18,Kathleen W Rollins Hall,Room 110 - Conference Room - Campus Media Area,0,200,110
4,11,19,Kathleen W Rollins Hall,Room 110 - Conference Room - Campus Media Area,0,200,110
4,11,20,Kathleen W Rollins Hall,Room 110 - Conference Room - Campus Media Area,0,200,110
4,11,21,Kathleen W Rollins Hall,Room 110 - Conference Room - Campus Media Area,0,200,110
4,11,22,Kathleen W Rollins Hall,Room 110 - Conference Room - Campus Media Area,0,200,110
4,11,7,Kathleen W Rollins Hall,Room 114 - Meeting Room - Campus Media Area,0,200,114
4,11,8,Kathleen W Rollins Hall,Room 114 - Meeting Room - Campus Media Area,0,200,114
4,11,9,Kathleen W Rollins Hall,Room 114 - Meeting Room - Campus Media Area,0,200,114
4,11,10,Kathleen W Rollins Hall,Room 114 - Meeting Room - Campus Media Area,0,200,114
4,11,11,Kathleen W Rollins Hall,Room 114 - Meeting Room - Campus Media Area,0,200,114
4,11,12,Kathleen W Rollins Hall,Room 114 - Meeting Room - Campus Media Area,0,200,114
4,11,13,Kathleen W Rollins Hall,Room 114 - Meeting Room - Campus Media Area,0,200,114
4,11,14,Kathleen W Rollins Hall,Room 114 - Meeting Room - Campus Media Area,0,200,114
4,11,15,Kathleen W Rollins Hall,Room 114 - Meeting Room - Campus Media Area,0,200,114
4,11,16,Kathleen W Rollins Hall,Room 114 - Meeting Room - Campus Media Area,0,200,114
4,11,17,Kathleen W Rollins Hall,Room 114 - Meeting Room - Campus Media Area,0,200,114
4,11,18,Kathleen W Rollins Hall,Room 114 - Meeting Room - Campus Media Area,0,200,114
4,11,19,Kathleen W Rollins Hall,Room 114 - Meeting Room - Campus Media Area,0,200,114
4,11,20,Kathleen W Rollins Hall,Room 114 - Meeting Room - Campus Media Area,0,200,114
4,11,21,Kathleen W Rollins Hall,Room 114 - Meeting Room - Campus Media Area,0,200,114
4,11,22,Kathleen W Rollins Hall,Room 114 - Meeting Room - Campus Media Area,0,200,114
4,11,7,Olin Library,Room 230 - Library Meeting Room,0,300,230
4,11,8,Olin Library,Room 230 - Library Meeting Room,0,300,230
4,11,9,Olin Library,Room 230 - Library Meeting Room,0,300,230
4,11,10,Olin Library,Room 230 - Library Meeting Room,0,300,230
4,11,11,Olin Library,Room 230 - Library Meeting Room,0,300,230
4,11,12,Olin Library,Room 230 - Library Meeting Room,0,300,230
4,11,13,Olin Library,Room 230 - Library Meeting Room,0,300,230
4,11,14,Olin Library,Room 230 - Library Meeting Room,0,300,230
4,11,15,Olin Library,Room 230 - Library Meeting Room,0,300,230
4,11,16,Olin Library,Room 230 - Library Meeting Room,0,300,230
4,11,17,Olin Library,Room 230 - Library Meeting Room,0,300,230
4,11,18,Olin Library,Room 230 - Library Meeting Room,0,300,230
4,11,19,Olin Library,Room 230 - Library Meeting Room,0,300,230
4,11,20,Olin Library,Room 230 - Library Meeting Room,0,300,230
4,11,21,Olin Library,Room 230 - Library Meeting Room,0,300,230
4,11,22,Olin Library,Room 230 - Library Meeting Room,0,300,230
4,11,7,Bush Science Center,Room 208,0,100,208
4,11,8,Bush Science Center,Room 208,0,100,208
4,11,9,Bush Science Center,Room 208,0,100,208
4,11,10,Bush Science Center,Room 208,0,100,208
4,11,11,Bush Science Center,Room 208,0,100,208
4,11,12,Bush Science Center,Room 208,0,100,208
4,11,13,Bush Science Center,Room 208,0,100,208
4,11,14,Bush Science Center,Room 208,0,100,208
4,11,15,Bush Science Center,Room 208,0,100,208
4,11,16,Bush Science Center,Room 208,0,100,208
4,11,17,Bush Science Center,Room 208,0,100,208
4,11,18,Bush Science Center,Room 208,0,100,208
4,11,19,Bush Science Center,Room 208,0,100,208
4,11,20,Bush Science Center,Room 208,0,100,208
4,11,21,Bush Science Center,Room 208,0,100,208
4,11,22,Bush Science Center,Room 208,0,100,208
4,11,7,Bush Science Center,Room 277 - Seminar Room,0,100,277
4,11,8,Bush Science Center,Room 277 - Seminar Room,0,100,277
4,11,9,Bush Science Center,Room 277 - Seminar Room,0,100,277
4,11,10,Bush Science Center,Room 277 - Seminar Room,0,100,277
4,11,11,Bush Science Center,Room 277 - Seminar Room,0,100,277
4,11,12,Bush Science Center,Room 277 - Seminar Room,0,100,277
4,11,13,Bush Science Center,Room 277 - Seminar Room,0,100,277
4,11,14,Bush Science Center,Room 277 - Seminar Room,0,100,277
4,11,15,Bush Science Center,Room 277 - Seminar Room,0,100,277
4,11,16,Bush Science Center,Room 277 - Seminar Room,0,100,277
4,11,17,Bush Science Center,Room 277 - Seminar Room,0,100,277
4,11,18,Bush Science Center,Room 277 - Seminar Room,0,100,277
4,11,19,Bush Science Center,Room 277 - Seminar Room,0,100,277
4,11,20,Bush Science Center,Room 277 - Seminar Room,0,100,277
4,11,21,Bush Science Center,Room 277 - Seminar Room,0,100,277
4,11,22,Bush Science Center,Room 277 - Seminar Room,0,100,277
4,11,7,Bush Science Center,Room 200,0,100,200
4,11,8,Bush Science Center,Room 200,0,100,200
4,11,9,Bush Science Center,Room 200,0,100,200
4,11,10,Bush Science Center,Room 200,0,100,200
4,11,11,Bush Science Center,Room 200,0,100,200
4,11,14,Bush Science Center,Room 200,0,100,200
4,11,15,Bush Science Center,Room 200,0,100,200
4,11,16,Bush Science Center,Room 200,0,100,200
4,11,17,Bush Science Center,Room 200,0,100,200
4,11,18,Bush Science Center,Room 200,0,100,200
4,11,19,Bush Science Center,Room 200,0,100,200
4,11,20,Bush Science Center,Room 200,0,100,200
4,11,21,Bush Science Center,Room 200,0,100,200
4,11,22,Bush Science Center,Room 200,0,100,200
4,11,7,Kathleen W Rollins Hall,Room 301 - Ourisman Meeting Room,0,200,301
4,11,8,Kathleen W Rollins Hall,Room 301 - Ourisman Meeting Room,0,200,301
4,11,9,Kathleen W Rollins Hall,Room 301 - Ourisman Meeting Room,0,200,301
4,11,10,Kathleen W Rollins Hall,Room 301 - Ourisman Meeting Room,0,200,301
4,11,11,Kathleen W Rollins Hall,Room 301 - Ourisman Meeting Room,0,200,301
4,11,12,Kathleen W Rollins Hall,Room 301 - Ourisman Meeting Room,0,200,301
4,11,13,Kathleen W Rollins Hall,Room 301 - Ourisman Meeting Room,0,200,301
4,11,14,Kathleen W Rollins Hall,Room 301 - Ourisman Meeting Room,0,200,301
4,11,15,Kathleen W Rollins Hall,Room 301 - Ourisman Meeting Room,0,200,301
4,11,16,Kathleen W Rollins Hall,Room 301 - Ourisman Meeting Room,0,200,301
4,11,17,Kathleen W Rollins Hall,Room 301 - Ourisman Meeting Room,0,200,301
4,11,18,Kathleen W Rollins Hall,Room 301 - Ourisman Meeting Room,0,200,301
4,11,19,Kathleen W Rollins Hall,Room 301 - Ourisman Meeting Room,0,200,301
4,11,20,Kathleen W Rollins Hall,Room 301 - Ourisman Meeting Room,0,200,301
4,11,21,Kathleen W Rollins Hall,Room 301 - Ourisman Meeting Room,0,200,301
4,11,22,Kathleen W Rollins Hall,Room 301 - Ourisman Meeting Room,0,200,301
4,11,7,Kathleen W Rollins Hall,Room 320 - Hauske Scale-up Classroom,0,200,320
4,11,8,Kathleen W Rollins Hall,Room 320 - Hauske Scale-up Classroom,0,200,320
4,11,9,Kathleen W Rollins Hall,Room 320 - Hauske Scale-up Classroom,0,200,320
4,11,10,Kathleen W Rollins Hall,Room 320 - Hauske Scale-up Classroom,0,200,320
4,11,11,Kathleen W Rollins Hall,Room 320 - Hauske Scale-up Classroom,0,200,320
4,11,12,Kathleen W Rollins Hall,Room 320 - Hauske Scale-up Classroom,0,200,320
4,11,13,Kathleen W Rollins Hall,Room 320 - Hauske Scale-up Classroom,0,200,320
4,11,14,Kathleen W Rollins Hall,Room 320 - Hauske Scale-up Classroom,0,200,320
4,11,15,Kathleen W Rollins Hall,Room 320 - Hauske Scale-up Classroom,0,200,320
4,11,16,Kathleen W Rollins Hall,Room 320 - Hauske Scale-up Classroom,0,200,320
4,11,18,Kathleen W Rollins Hall,Room 320 - Hauske Scale-up Classroom,0,200,320
4,11,19,Kathleen W Rollins Hall,Room 320 - Hauske Scale-up Classroom,0,200,320
4,11,20,Kathleen W Rollins Hall,Room 320 - Hauske Scale-up Classroom,0,200,320
4,11,21,Kathleen W Rollins Hall,Room 320 - Hauske Scale-up Classroom,0,200,320
4,11,22,Kathleen W Rollins Hall,Room 320 - Hauske Scale-up Classroom,0,200,320
4,11,7,Bush Science Center,Room 123 - Seminar/Green Room - Sci Div Priority,0,100,123
4,11,8,Bush Science Center,Room 123 - Seminar/Green Room - Sci Div Priority,0,100,123
4,11,9,Bush Science Center,Room 123 - Seminar/Green Room - Sci Div Priority,0,100,123
4,11,10,Bush Science Center,Room 123 - Seminar/Green Room - Sci Div Priority,0,100,123
4,11,11,Bush Science Center,Room 123 - Seminar/Green Room - Sci Div Priority,0,100,123
4,11,12,Bush Science Center,Room 123 - Seminar/Green Room - Sci Div Priority,0,100,123
4,11,13,Bush Science Center,Room 123 - Seminar/Green Room - Sci Div Priority,0,100,123
4,11,14,Bush Science Center,Room 123 - Seminar/Green Room - Sci Div Priority,0,100,123
4,11,15,Bush Science Center,Room 123 - Seminar/Green Room - Sci Div Priority,0,100,123
4,11,16,Bush Science Center,Room 123 - Seminar/Green Room - Sci Div Priority,0,100,123
4,11,17,Bush Science Center,Room 123 - Seminar/Green Room - Sci Div Priority,0,100,123
4,11,18,Bush Science Center,Room 123 - Seminar/Green Room - Sci Div Priority,0,100,123
4,11,19,Bush Science Center,Room 123 - Seminar/Green Room - Sci Div Priority,0,100,123
4,11,20,Bush Science Center,Room 123 - Seminar/Green Room - Sci Div Priority,0,100,123
4,11,21,Bush Science Center,Room 123 - Seminar/Green Room - Sci Div Priority,0,100,123
4,11,22,Bush Science Center,Room 123 - Seminar/Green Room - Sci Div Priority,0,100,123
4,11,7,Bush Science Center,Room 202,0,100,202
4,11,8,Bush Science Center,Room 202,0,100,202
4,11,9,Bush Science Center,Room 202,0,100,202
4,11,10,Bush Science Center,Room 202,0,100,202
4,11,11,Bush Science Center,Room 202,0,100,202
4,11,12,Bush Science Center,Room 202,0,100,202
4,11,13,Bush Science Center,Room 202,0,100,202
4,11,14,Bush Science Center,Room 202,0,100,202
4,11,15,Bush Science Center,Room 202,0,100,202
4,11,16,Bush Science Center,Room 202,0,100,202
4,11,17,Bush Science Center,Room 202,0,100,202
4,11,18,Bush Science Center,Room 202,0,100,202
4,11,19,Bush Science Center,Room 202,0,100,202
4,11,20,Bush Science Center,Room 202,0,100,202
4,11,21,Bush Science Center,Room 202,0,100,202
4,11,22,Bush Science Center,Room 202,0,100,202
4,11,7,Bush Science Center,Room 308,0,100,308
4,11,8,Bush Science Center,Room 308,0,100,308
4,11,9,Bush Science Center,Room 308,0,100,308
4,11,10,Bush Science Center,Room 308,0,100,308
4,11,11,Bush Science Center,Room 308,0,100,308
4,11,12,Bush Science Center,Room 308,0,100,308
4,11,13,Bush Science Center,Room 308,0,100,308
4,11,14,Bush Science Center,Room 308,0,100,308
4,11,15,Bush Science Center,Room 308,0,100,308
4,11,16,Bush Science Center,Room 308,0,100,308
4,11,17,Bush Science Center,Room 308,0,100,308
4,11,18,Bush Science Center,Room 308,0,100,308
4,11,19,Bush Science Center,Room 308,0,100,308
4,11,20,Bush Science Center,Room 308,0,100,308
4,11,21,Bush Science Center,Room 308,0,100,308
4,11,22,Bush Science Center,Room 308,0,100,308
4,11,7,Bush Science Center,Room 260 - Chemistry Lab Pre-Lab/Seminar Room,0,100,260
4,11,9,Bush Science Center,Room 260 - Chemistry Lab Pre-Lab/Seminar Room,0,100,260
4,11,10,Bush Science Center,Room 260 - Chemistry Lab Pre-Lab/Seminar Room,0,100,260
4,11,11,Bush Science Center,Room 260 - Chemistry Lab Pre-Lab/Seminar Room,0,100,260
4,11,12,Bush Science Center,Room 260 - Chemistry Lab Pre-Lab/Seminar Room,0,100,260
4,11,13,Bush Science Center,Room 260 - Chemistry Lab Pre-Lab/Seminar Room,0,100,260
4,11,14,Bush Science Center,Room 260 - Chemistry Lab Pre-Lab/Seminar Room,0,100,260
4,11,15,Bush Science Center,Room 260 - Chemistry Lab Pre-Lab/Seminar Room,0,100,260
4,11,16,Bush Science Center,Room 260 - Chemistry Lab Pre-Lab/Seminar Room,0,100,260
4,11,17,Bush Science Center,Room 260 - Chemistry Lab Pre-Lab/Seminar Room,0,100,260
4,11,18,Bush Science Center,Room 260 - Chemistry Lab Pre-Lab/Seminar Room,0,100,260
4,11,19,Bush Science Center,Room 260 - Chemistry Lab Pre-Lab/Seminar Room,0,100,260
4,11,20,Bush Science Center,Room 260 - Chemistry Lab Pre-Lab/Seminar Room,0,100,260
4,11,21,Bush Science Center,Room 260 - Chemistry Lab Pre-Lab/Seminar Room,0,100,260
4,11,22,Bush Science Center,Room 260 - Chemistry Lab Pre-Lab/Seminar Room,0,100,260
4,11,7,Olin Library,Room 104 - Edwin O. Grover Room,0,300,104
4,11,8,Olin Library,Room 104 - Edwin O. Grover Room,0,300,104
4,11,9,Olin Library,Room 104 - Edwin O. Grover Room,0,300,104
4,11,10,Olin Library,Room 104 - Edwin O. Grover Room,0,300,104
4,11,11,Olin Library,Room 104 - Edwin O. Grover Room,0,300,104
4,11,12,Olin Library,Room 104 - Edwin O. Grover Room,0,300,104
4,11,13,Olin Library,Room 104 - Edwin O. Grover Room,0,300,104
4,11,14,Olin Library,Room 104 - Edwin O. Grover Room,0,300,104
4,11,15,Olin Library,Room 104 - Edwin O. Grover Room,0,300,104
4,11,16,Olin Library,Room 104 - Edwin O. Grover Room,0,300,104
4,11,17,Olin Library,Room 104 - Edwin O. Grover Room,0,300,104
4,11,18,Olin Library,Room 104 - Edwin O. Grover Room,0,300,104
4,11,19,Olin Library,Room 104 - Edwin O. Grover Room,0,300,104
4,11,20,Olin Library,Room 104 - Edwin O. Grover Room,0,300,104
4,11,21,Olin Library,Room 104 - Edwin O. Grover Room,0,300,104
4,11,22,Olin Library,Room 104 - Edwin O. Grover Room,0,300,104
4,11,7,Kathleen W Rollins Hall,Room 143 - Meeting Room - CCLP Area,0,200,143
4,11,8,Kathleen W Rollins Hall,Room 143 - Meeting Room - CCLP Area,0,200,143
4,11,9,Kathleen W Rollins Hall,Room 143 - Meeting Room - CCLP Area,0,200,143
4,11,10,Kathleen W Rollins Hall,Room 143 - Meeting Room - CCLP Area,0,200,143
4,11,11,Kathleen W Rollins Hall,Room 143 - Meeting Room - CCLP Area,0,200,143
4,11,12,Kathleen W Rollins Hall,Room 143 - Meeting Room - CCLP Area,0,200,143
4,11,13,Kathleen W Rollins Hall,Room 143 - Meeting Room - CCLP Area,0,200,143
4,11,14,Kathleen W Rollins Hall,Room 143 - Meeting Room - CCLP Area,0,200,143
4,11,15,Kathleen W Rollins Hall,Room 143 - Meeting Room - CCLP Area,0,200,143
4,11,16,Kathleen W Rollins Hall,Room 143 - Meeting Room - CCLP Area,0,200,143
4,11,17,Kathleen W Rollins Hall,Room 143 - Meeting Room - CCLP Area,0,200,143
4,11,18,Kathleen W Rollins Hall,Room 143 - Meeting Room - CCLP Area,0,200,143
4,11,19,Kathleen W Rollins Hall,Room 143 - Meeting Room - CCLP Area,0,200,143
4,11,20,Kathleen W Rollins Hall,Room 143 - Meeting Room - CCLP Area,0,200,143
4,11,21,Kathleen W Rollins Hall,Room 143 - Meeting Room - CCLP Area,0,200,143
4,11,22,Kathleen W Rollins Hall,Room 143 - Meeting Room - CCLP Area,0,200,143
4,11,7,Olin Library,Room 225 - Teaching Computer Lab (PC),0,300,225
4,11,8,Olin Library,Room 225 - Teaching Computer Lab (PC),0,300,225
4,11,9,Olin Library,Room 225 - Teaching Computer Lab (PC),0,300,225
4,11,10,Olin Library,Room 225 - Teaching Computer Lab (PC),0,300,225
4,11,11,Olin Library,Room 225 - Teaching Computer Lab (PC),0,300,225
4,11,12,Olin Library,Room 225 - Teaching Computer Lab (PC),0,300,225
4,11,13,Olin Library,Room 225 - Teaching Computer Lab (PC),0,300,225
4,11,14,Olin Library,Room 225 - Teaching Computer Lab (PC),0,300,225
4,11,15,Olin Library,Room 225 - Teaching Computer Lab (PC),0,300,225
4,11,16,Olin Library,Room 225 - Teaching Computer Lab (PC),0,300,225
4,11,17,Olin Library,Room 225 - Teaching Computer Lab (PC),0,300,225
4,11,18,Olin Library,Room 225 - Teaching Computer Lab (PC),0,300,225
4,11,19,Olin Library,Room 225 - Teaching Computer Lab (PC),0,300,225
4,11,20,Olin Library,Room 225 - Teaching Computer Lab (PC),0,300,225
4,11,21,Olin Library,Room 225 - Teaching Computer Lab (PC),0,300,225
4,11,22,Olin Library,Room 225 - Teaching Computer Lab (PC),0,300,225
4,11,7,Olin Library,Olin Lawn,0,300,1
4,11,8,Olin Library,Olin Lawn,0,300,1
4,11,9,Olin Library,Olin Lawn,0,300,1
4,11,10,Olin Library,Olin Lawn,0,300,1
4,11,11,Olin Library,Olin Lawn,0,300,1
4,11,12,Olin Library,Olin Lawn,0,300,1
4,11,13,Olin Library,Olin Lawn,0,300,1
4,11,14,Olin Library,Olin Lawn,0,300,1
4,11,15,Olin Library,Olin Lawn,0,300,1
4,11,16,Olin Library,Olin Lawn,0,300,1
4,11,17,Olin Library,Olin Lawn,0,300,1
4,11,18,Olin Library,Olin Lawn,0,300,1
4,11,19,Olin Library,Olin Lawn,0,300,1
4,11,20,Olin Library,Olin Lawn,0,300,1
4,11,21,Olin Library,Olin Lawn,0,300,1
4,11,22,Olin Library,Olin Lawn,0,300,1
4,11,7,Bush Science Center,Bush Atrium - Student Priority,0,100,2
4,11,8,Bush Science Center,Bush Atrium - Student Priority,0,100,2
4,11,9,Bush Science Center,Bush Atrium - Student Priority,0,100,2
4,11,10,Bush Science Center,Bush Atrium - Student Priority,0,100,2
4,11,11,Bush Science Center,Bush Atrium - Student Priority,0,100,2
4,11,18,Bush Science Center,Bush Atrium - Student Priority,0,100,2
4,11,19,Bush Science Center,Bush Atrium - Student Priority,0,100,2
4,11,20,Bush Science Center,Bush Atrium - Student Priority,0,100,2
4,11,21,Bush Science Center,Bush Atrium - Student Priority,0,100,2
4,11,22,Bush Science Center,Bush Atrium - Student Priority,0,100,2
4,11,7,Bush Science Center,Room 302,0,100,302
4,11,8,Bush Science Center,Room 302,0,100,302
4,11,9,Bush Science Center,Room 302,0,100,302
4,11,10,Bush Science Center,Room 302,0,100,302
4,11,11,Bush Science Center,Room 302,0,100,302
4,11,12,Bush Science Center,Room 302,0,100,302
4,11,13,Bush Science Center,Room 302,0,100,302
4,11,14,Bush Science Center,Room 302,0,100,302
4,11,15,Bush Science Center,Room 302,0,100,302
4,11,16,Bush Science Center,Room 302,0,100,302
4,11,17,Bush Science Center,Room 302,0,100,302
4,11,18,Bush Science Center,Room 302,0,100,302
4,11,19,Bush Science Center,Room 302,0,100,302
4,11,20,Bush Science Center,Room 302,0,100,302
4,11,21,Bush Science Center,Room 302,0,100,302
4,11,22,Bush Science Center,Room 302,0,100,302
4,11,7,Bush Science Center,Room 102 - STEM Hub ONLY,0,100,102
4,11,8,Bush Science Center,Room 102 - STEM Hub ONLY,0,100,102
4,11,9,Bush Science Center,Room 102 - STEM Hub ONLY,0,100,102
4,11,10,Bush Science Center,Room 102 - STEM Hub ONLY,0,100,102
4,11,11,Bush Science Center,Room 102 - STEM Hub ONLY,0,100,102
4,11,12,Bush Science Center,Room 102 - STEM Hub ONLY,0,100,102
4,11,13,Bush Science Center,Room 102 - STEM Hub ONLY,0,100,102
4,11,14,Bush Science Center,Room 102 - STEM Hub ONLY,0,100,102
4,11,15,Bush Science Center,Room 102 - STEM Hub ONLY,0,100,102
4,11,16,Bush Science Center,Room 102 - STEM Hub ONLY,0,100,102
4,11,17,Bush Science Center,Room 102 - STEM Hub ONLY,0,100,102
4,11,18,Bush Science Center,Room 102 - STEM Hub ONLY,0,100,102
4,11,19,Bush Science Center,Room 102 - STEM Hub ONLY,0,100,102
4,11,20,Bush Science Center,Room 102 - STEM Hub ONLY,0,100,102
4,11,21,Bush Science Center,Room 102 - STEM Hub ONLY,0,100,102
4,11,22,Bush Science Center,Room 102 - STEM Hub ONLY,0,100,102
4,11,7,Bush Science Center,Room 164 - Physics Priority,0,100,164
4,11,8,Bush Science Center,Room 164 - Physics Priority,0,100,164
4,11,9,Bush Science Center,Room 164 - Physics Priority,0,100,164
4,11,10,Bush Science Center,Room 164 - Physics Priority,0,100,164
4,11,11,Bush Science Center,Room 164 - Physics Priority,0,100,164
4,11,12,Bush Science Center,Room 164 - Physics Priority,0,100,164
4,11,13,Bush Science Center,Room 164 - Physics Priority,0,100,164
4,11,14,Bush Science Center,Room 164 - Physics Priority,0,100,164
4,11,15,Bush Science Center,Room 164 - Physics Priority,0,100,164
4,11,16,Bush Science Center,Room 164 - Physics Priority,0,100,164
4,11,17,Bush Science Center,Room 164 - Physics Priority,0,100,164
4,11,18,Bush Science Center,Room 164 - Physics Priority,0,100,164
4,11,19,Bush Science Center,Room 164 - Physics Priority,0,100,164
4,11,20,Bush Science Center,Room 164 - Physics Priority,0,100,164
4,11,21,Bush Science Center,Room 164 - Physics Priority,0,100,164
4,11,22,Bush Science Center,Room 164 - Physics Priority,0,100,164
4,11,7,Kathleen W Rollins Hall,Room 136 - Meeting Room - CCLP Area,0,200,136
4,11,8,Kathleen W Rollins Hall,Room 136 - Meeting Room - CCLP Area,0,200,136
4,11,9,Kathleen W Rollins Hall,Room 136 - Meeting Room - CCLP Area,0,200,136
4,11,10,Kathleen W Rollins Hall,Room 136 - Meeting Room - CCLP Area,0,200,136
4,11,11,Kathleen W Rollins Hall,Room 136 - Meeting Room - CCLP Area,0,200,136
4,11,12,Kathleen W Rollins Hall,Room 136 - Meeting Room - CCLP Area,0,200,136
4,11,13,Kathleen W Rollins Hall,Room 136 - Meeting Room - CCLP Area,0,200,136
4,11,14,Kathleen W Rollins Hall,Room 136 - Meeting Room - CCLP Area,0,200,136
4,11,15,Kathleen W Rollins Hall,Room 136 - Meeting Room - CCLP Area,0,200,136
4,11,16,Kathleen W Rollins Hall,Room 136 - Meeting Room - CCLP Area,0,200,136
4,11,17,Kathleen W Rollins Hall,Room 136 - Meeting Room - CCLP Area,0,200,136
4,11,18,Kathleen W Rollins Hall,Room 136 - Meeting Room - CCLP Area,0,200,136
